"color_id","name","hex","group_id","subgroup_id","solar_term_c","solar_term_e","CMYK_C","CMYK_M","CMYK_Y","CMYK_K","RGB_R","RGB_G","RGB_B","HSV_H","HSV_S","HSV_V","LAB_L","LAB_C","LAB_H","LUV_L","LUV_C","LUV_H","HSL_H","HSL_S","HSL_L"
88,"翠虬","#446A37",22,4,"谷雨","Grain_Rain",80,55,100,0,0.0578054301910672,0.144128470858058,0.0382043715953465,104.705882352941,0.481132075471698,0.415686274509804,40.9166545254186,34.3181718337425,134.730927124479,40.9166545254186,36.1951600080413,120.717925585392,104.705882352941,0.316770186335404,0.315686274509804
89,"碧落","#AED0EE",23,1,"谷雨","Grain_Rain",35,10,0,0,0.423267669986072,0.630757136346147,0.854992608124234,208.125,0.26890756302521,0.933333333333333,81.9908498601112,19.0230148914349,255.964008975881,81.9908498601112,33.9016040804934,237.012297497436,208.125,0.653061224489796,0.807843137254902
90,"挼蓝","#6E9BC5",23,2,"谷雨","Grain_Rain",60,30,10,0,0.155926463707827,0.327778098056542,0.558340389634268,208.965517241379,0.441624365482233,0.772549019607843,62.3273860792779,26.6960230637224,261.30883109988,62.3273860792779,45.9016011516828,241.253107941863,208.965517241379,0.428571428571429,0.601960784313726
91,"青雀头黛","#354E6B",23,3,"谷雨","Grain_Rain",85,70,45,10,0.0356013148750203,0.0761853814813079,0.147027266497595,212.222222222222,0.504672897196262,0.419607843137255,32.4064868563879,19.7240988991429,268.197194039632,32.4064868563879,28.3087432733524,245.89794667861,212.222222222222,0.3375,0.313725490196078
92,"螺子黛","#13393E",23,4,"谷雨","Grain_Rain",95,80,75,25,0.00651209079259448,0.0409151969068532,0.0481718242268894,186.976744186046,0.693548387096774,0.243137254901961,21.6245226505038,13.529815455318,211.747095884868,21.6245226505038,14.7836463164068,206.389462317105,186.976744186046,0.530864197530864,0.158823529411765
93,"露褐","#BD8253",24,1,"谷雨","Grain_Rain",30,55,70,0,0.508881320854934,0.223227957316809,0.0865004620365498,26.6037735849057,0.560846560846561,0.741176470588235,59.3528985774845,38.6506099123978,62.8529475160873,59.3528985774845,58.3776406298287,39.9076546224803,26.6037735849056,0.445378151260504,0.533333333333333
94,"檀褐","#945635",24,2,"谷雨","Grain_Rain",50,75,90,0,0.296138270798321,0.0930589628466875,0.0356013148750203,20.8421052631579,0.641891891891892,0.580392156862745,43.0781801608729,37.4365826255507,53.0849982488531,43.0781801608729,54.738400896112,30.5209621242862,20.8421052631579,0.472636815920398,0.394117647058824
95,"緅絺","#804C2E",24,3,"谷雨","Grain_Rain",60,80,100,0,0.215860500113899,0.0722718506823175,0.0273208916390749,21.9512195121951,0.640625,0.501960784313725,37.7642322526822,32.9164620977785,54.8424670539901,37.7642322526822,45.9400497530895,32.1342096414877,21.9512195121951,0.471264367816092,0.341176470588235
96,"目童子","#5B3222",24,4,"谷雨","Grain_Rain",60,80,90,40,0.104616484091104,0.0318960330730115,0.0159962933655096,16.8421052631579,0.626373626373626,0.356862745098039,25.6277376942521,24.6962453325555,47.1846987461825,25.6277376942521,31.5636355502622,26.8584904069114,16.8421052631579,0.456,0.245098039215686
97,"青粲","#C3D94E",25,1,"立夏","Beginning_of_Summer_",30,0,80,0,0.545724461370187,0.69387176129199,0.0761853814813079,69.4964028776978,0.640552995391705,0.850980392156863,82.795611188121,68.5904425469698,112.058650248542,82.795611188121,80.172560950682,96.0303623590365,69.4964028776978,0.646511627906977,0.57843137254902
98,"翠缥","#B7D332",25,2,"立夏","Beginning_of_Summer_",35,0,90,0,0.47353149614801,0.651405637419824,0.0318960330730115,70.4347826086956,0.76303317535545,0.827450980392157,80.1158585964043,76.4316189424102,112.517689102607,80.1158585964043,85.3152654664608,98.100679157846,70.4347826086956,0.646586345381526,0.511764705882353
99,"人籁","#9EBC19",25,3,"立夏","Beginning_of_Summer_",45,10,100,0,0.341914424908661,0.502886458032569,0.00972121732023785,71.0429447852761,0.867021276595745,0.737254901960784,71.7622451670541,75.0860045124867,113.142848227164,71.7622451670541,80.3184562898814,99.8293385723986,71.0429447852761,0.765258215962441,0.417647058823529
100,"水龙吟","#84A729",25,4,"立夏","Beginning_of_Summer_",55,20,100,0,0.230740048524349,0.386429433787049,0.0221738847933874,76.6666666666667,0.754491017964072,0.654901960784314,63.919771540444,64.2986553124984,117.42984232063,63.919771540444,69.4812493329747,104.286156973767,76.6666666666667,0.605769230769231,0.407843137254902
101,"地籁","#DFCEB4",26,1,"立夏","Beginning_of_Summer_",15,20,30,0,0.737910408772731,0.617206562419651,0.456411023180405,36.2790697674419,0.192825112107623,0.874509803921569,83.5092769913509,15.1858037174216,83.3631668478477,83.5092769913509,24.441606349584,61.1310044512151,36.2790697674419,0.401869158878505,0.790196078431373
102,"大块","#BFA782",26,2,"立夏","Beginning_of_Summer_",30,35,50,0,0.520995573204354,0.386429433787049,0.223227957316809,36.3934426229508,0.319371727748691,0.749019607843137,69.7017794889543,22.6106604993342,81.8655939826215,69.7017794889543,34.2108749670912,59.3245953742773,36.3934426229508,0.322751322751323,0.629411764705882
103,"养生主","#B49B7F",26,3,"立夏","Beginning_of_Summer_",35,40,50,0,0.456411023180405,0.327778098056542,0.212230757414055,31.6981132075471,0.294444444444444,0.705882352941177,65.4984229672521,18.7818042610331,74.7232558115035,65.4984229672521,29.2808401029677,53.1835063076329,31.6981132075471,0.261083743842365,0.601960784313726
104,"大云","#94784F",26,4,"立夏","Beginning_of_Summer_",50,55,75,0,0.296138270798321,0.187820772300678,0.0781874218051863,35.6521739130435,0.466216216216216,0.580392156862745,52.1685170894689,27.0908317274259,78.8334937565835,52.1685170894689,37.3428818197535,55.6791346287498,35.6521739130435,0.303964757709251,0.445098039215686
105,"溶溶月","#BEC2BC",27,1,"立夏","Beginning_of_Summer_",30,20,25,0,0.514917665376521,0.539479489012107,0.502886458032569,100,0.0309278350515463,0.76078431372549,77.9702545328597,3.55252825177965,134.524064686857,77.9702545328597,4.61916217234358,114.81398890648,100,0.0468749999999998,0.749019607843137
106,"绍衣","#A8A19C",27,2,"立夏","Beginning_of_Summer_",40,35,35,0,0.391572477749723,0.356400144145944,0.332451536346179,24.9999999999999,0.0714285714285713,0.658823529411765,66.6840215569634,3.86005861527955,65.1915044104111,66.6840215569634,6.45724300526272,47.2834411657171,24.9999999999999,0.064516129032258,0.635294117647059
107,"石莲褐","#92897B",27,3,"立夏","Beginning_of_Summer_",50,45,50,0,0.287440837726917,0.250158284729953,0.198069319559949,36.5217391304348,0.157534246575342,0.572549019607843,57.4947038972309,8.76555856455482,84.2597190648799,57.4947038972309,13.2413730825983,62.0214763386215,36.5217391304348,0.0954356846473029,0.527450980392157
108,"黑朱","#70695D",27,4,"立夏","Beginning_of_Summer_",65,60,65,0,0.162029375639111,0.141263291140272,0.109461710778299,37.8947368421053,0.169642857142857,0.43921568627451,44.7144556030377,7.7584044218845,86.1798996058108,44.7144556030377,10.9172563002558,63.6776799757412,37.8947368421053,0.0926829268292683,0.401960784313726
109,"朱颜酡","#F29A76",28,1,"立夏","Beginning_of_Summer_",0,50,50,0,0.887923117881966,0.323143209112951,0.18116424424986,17.4193548387097,0.512396694214876,0.949019607843137,71.7587258889724,43.7526256419699,48.1137919388854,71.7587258889724,74.122068040456,28.7623995724395,17.4193548387097,0.826666666666666,0.705882352941176
110,"苕荣","#ED6D3D",28,2,"立夏","Beginning_of_Summer_",0,70,75,0,0.846873231509858,0.15292615199615,0.0466650863368801,16.3636363636364,0.742616033755274,0.929411764705882,61.0314426155406,67.8503487484312,46.7449385346732,61.0314426155406,111.328931653818,22.8121402233772,16.3636363636364,0.830188679245283,0.584313725490196
111,"檎丹","#E94829",28,3,"立夏","Beginning_of_Summer_",0,85,85,0,0.814846572216101,0.0648032666929058,0.0221738847933874,9.6875,0.824034334763948,0.913725490196078,54.1582401609865,79.7652151075513,40.7298825277442,54.1582401609865,134.230346941802,16.3043216303289,9.6875,0.813559322033898,0.537254901960784
112,"丹罽","#E60012",28,4,"立夏","Beginning_of_Summer_",0,100,100,0,0.79129794033263,0,0.00604883302285705,355.304347826087,1,0.901960784313726,48.0986863732695,93.4941935778495,37.4416207396437,48.0986863732695,159.914238479603,11.6039031385555,355.304347826087,1,0.450980392156863
113,"彤管","#E2A2AC",29,1,"小满","Lesser_Fullness_of_Grain",10,45,20,0,0.760524504675292,0.36130677978351,0.412542613483904,350.625,0.283185840707965,0.886274509803922,72.8857339462972,25.4696443573914,9.72078752950302,72.8857339462972,40.1518317121913,2.24923892557903,350.625,0.524590163934426,0.76078431372549
114,"渥赭","#DD6B7B",29,2,"小满","Lesser_Fullness_of_Grain",10,70,35,0,0.723055128921969,0.147027266497595,0.198069319559949,351.578947368421,0.515837104072398,0.866666666666667,59.2707685059451,47.6593671587992,15.1661352128608,59.2707685059451,79.5132420067305,5.38945669295979,351.578947368421,0.626373626373626,0.643137254901961
115,"唇脂","#C25160",29,3,"小满","Lesser_Fullness_of_Grain",25,80,50,0,0.539479489012107,0.0822827071298148,0.116970667758511,352.035398230089,0.582474226804124,0.76078431372549,49.7400321199233,48.7595765810196,17.317140620708,49.7400321199233,80.4334197121065,6.38609779637525,352.035398230089,0.480851063829787,0.53921568627451
116,"朱孔阳","#B81A35",29,4,"小满","Lesser_Fullness_of_Grain",30,100,80,0,0.479320183100827,0.0103298230296269,0.0356013148750203,349.746835443038,0.858695652173913,0.72156862745098,39.8977033374745,66.2874186165093,24.5800804787172,39.8977033374745,112.024244160729,8.09059292917273,349.746835443038,0.752380952380952,0.411764705882353
117,"石发","#6A8D52",30,1,"小满","Lesser_Fullness_of_Grain",65,35,80,0,0.144128470858058,0.266355604802862,0.0843762115441488,95.593220338983,0.418439716312057,0.552941176470588,54.7856749893893,36.2026448417134,130.36275434762,54.7856749893893,41.6268760299294,114.856660196663,95.593220338983,0.26457399103139,0.437254901960784
118,"漆姑","#5D8351",30,2,"小满","Lesser_Fullness_of_Grain",70,40,80,0,0.109461710778299,0.226965873510098,0.0822827071298148,105.6,0.381679389312977,0.513725490196078,50.8662546715338,32.7602588373535,135.674287706214,50.8662546715338,37.152052174762,120.606139926893,105.6,0.235849056603774,0.415686274509804
119,"芰荷","#4F794A",30,3,"小满","Lesser_Fullness_of_Grain",75,45,85,0,0.0781874218051863,0.191201682740791,0.0684781698444002,113.617021276596,0.388429752066116,0.474509803921569,46.7519799251538,32.5572953788986,139.19648143679,46.7519799251538,36.0438981481573,124.812737569312,113.617021276596,0.241025641025641,0.382352941176471
120,"官绿","#2A6E3F",30,4,"小满","Lesser_Fullness_of_Grain",85,50,95,0,0.0231533661781104,0.155926463707827,0.0497065659841272,138.529411764706,0.618181818181818,0.431372549019608,41.2198854100797,38.4711722927794,148.701623201631,41.2198854100797,40.6239065705185,136.020045589045,138.529411764706,0.447368421052632,0.298039215686275
121,"仙米","#D4C9AA",31,1,"小满","Lesser_Fullness_of_Grain",20,20,35,0,0.658374817279448,0.584078417891164,0.401977779832196,44.2857142857143,0.19811320754717,0.831372549019608,81.1119114828871,16.9375279079671,94.0320426796122,81.1119114828871,25.6891692769901,70.9294837877805,44.2857142857143,0.328125,0.749019607843137
122,"黄螺","#B4A379",31,2,"小满","Lesser_Fullness_of_Grain",35,35,55,0,0.456411023180405,0.366252595598839,0.191201682740791,42.7118644067796,0.327777777777778,0.705882352941177,67.4860804840575,24.1167198433058,90.4982133342092,67.4860804840575,34.4839311141797,67.5994758800414,42.7118644067796,0.282296650717703,0.590196078431373
123,"降真香","#9E8358",31,3,"小满","Lesser_Fullness_of_Grain",45,50,70,0,0.341914424908661,0.226965873510098,0.0975873471418625,36.8571428571428,0.443037974683544,0.619607843137255,56.294949094115,27.426021308263,80.935788105303,56.294949094115,38.2790733186298,57.8432457898119,36.8571428571428,0.284552845528455,0.482352941176471
124,"远志","#81663B",31,4,"小满","Lesser_Fullness_of_Grain",55,60,85,10,0.219526199729269,0.132868321553818,0.0437350292569735,36.8571428571429,0.542635658914729,0.505882352941176,44.9227395856965,28.7099165895726,79.6724446002191,44.9227395856965,36.8919157372419,56.0105395118075,36.8571428571429,0.372340425531915,0.368627450980392
125,"嫩鹅黄","#F2C867",32,1,"小满","Lesser_Fullness_of_Grain",5,25,65,0,0.887923117881966,0.577580440429651,0.135633329655206,41.8705035971223,0.574380165289256,0.949019607843137,82.4693206969106,53.467233929698,85.9029737889595,82.4693206969106,72.7710793076213,62.3646225603724,41.8705035971223,0.842424242424242,0.676470588235294
126,"鞠衣","#D3A237",32,2,"小满","Lesser_Fullness_of_Grain",20,40,85,0,0.651405637419824,0.36130677978351,0.0382043715953465,41.1538461538462,0.739336492890995,0.827450980392157,69.4470475246804,60.0901348091045,82.4747516208412,69.4470475246804,75.3471602346368,57.6305606535967,41.1538461538462,0.639344262295082,0.52156862745098
127,"郁金裙","#D08635",32,3,"小满","Lesser_Fullness_of_Grain",20,55,85,0,0.630757136346147,0.238397573812271,0.0356013148750203,31.3548387096774,0.745192307692308,0.815686274509804,62.2710159943016,57.4016076862364,67.8634613820468,62.2710159943016,79.5797429719542,41.459095390631,31.3548387096774,0.622489959839357,0.511764705882353
128,"黄流","#9F6027",32,4,"小满","Lesser_Fullness_of_Grain",45,70,100,0,0.34670405635503,0.116970667758511,0.0202885630566524,28.5,0.754716981132075,0.623529411764706,46.8233609849479,46.7470971303859,63.601061763867,46.8233609849479,63.0791882847748,37.3942618965112,28.5,0.606060606060606,0.388235294117647
129,"筠雾","#D5D1AE",33,1,"芒种","Grain_in_Beard_",20,15,35,0,0.665387298282272,0.637596873994033,0.423267669986072,53.8461538461538,0.183098591549296,0.835294117647059,83.3391025548131,18.4271643784107,103.750862679802,83.3391025548131,26.7255814631907,80.7546588886618,53.8461538461538,0.317073170731707,0.758823529411765
130,"瓷秘","#BFC096",33,2,"芒种","Grain_in_Beard_",30,20,45,0,0.520995573204354,0.527115125705813,0.304987314069886,61.4285714285714,0.21875,0.752941176470588,76.6658583536352,22.3567593358419,109.097021742152,76.6658583536352,30.6688055536929,87.001032336761,61.4285714285714,0.25,0.670588235294118
131,"琬琰","#A9A886",33,3,"芒种","Grain_in_Beard_",40,30,50,0,0.396755230725627,0.391572477749723,0.238397573812271,58.2857142857143,0.207100591715976,0.662745098039216,68.1398593118443,18.5646331075643,107.002090489492,68.1398593118443,25.3175374861157,84.5086841795661,58.2857142857143,0.169082125603865,0.594117647058824
132,"青圭","#92905D",33,4,"芒种","Grain_in_Beard_",50,40,70,0,0.287440837726917,0.27889426347681,0.109461710778299,57.7358490566038,0.363013698630137,0.572549019607843,58.8337501820693,28.3871647144823,105.101805542877,58.8337501820693,35.747077587119,83.8448542630577,57.7358490566038,0.221757322175732,0.468627450980392
133,"鸣珂","#B3B59C",34,1,"芒种","Grain_in_Beard_",35,25,40,0,0.450785782838223,0.462076999654407,0.332451536346179,64.8000000000001,0.138121546961326,0.709803921568627,72.9130088827614,13.5248336906689,112.175693656443,72.9130088827614,18.6425279488275,89.4773920862307,64.8000000000001,0.144508670520231,0.66078431372549
134,"青玉案","#A8B092",34,2,"芒种","Grain_in_Beard_",40,25,45,0,0.391572477749723,0.434153636174749,0.287440837726917,76,0.170454545454545,0.690196078431373,70.4907314875808,16.6019959644199,119.518076823174,70.4907314875808,21.8436663863659,98.2367427427279,76,0.159574468085106,0.631372549019608
135,"出岫","#A9A773",34,3,"芒种","Grain_in_Beard_",40,30,60,0,0.396755230725627,0.386429433787049,0.171441100732823,57.7777777777778,0.319526627218935,0.662745098039216,67.5097009210115,28.2536766080917,105.517935396318,67.5097009210115,37.1108508245256,83.9410134054533,57.7777777777778,0.238938053097345,0.556862745098039
136,"风入松","#868C4E",34,4,"芒种","Grain_in_Beard_",55,40,80,0,0.238397573812271,0.262250657529696,0.0761853814813079,65.8064516129032,0.442857142857143,0.549019607843137,56.4612783527998,34.4602674254253,110.497216189614,56.4612783527998,40.8351725213593,91.2139970378663,65.8064516129032,0.284403669724771,0.427450980392157
137,"如梦令","#DDBB99",35,1,"芒种","Grain_in_Beard_",15,30,40,0,0.723055128921969,0.49693299506087,0.318546778125092,30,0.307692307692308,0.866666666666667,78.0016868409263,22.9409113561264,71.6029200785978,78.0016868409263,37.250627747331,50.4153013055612,30,0.5,0.733333333333333
138,"芸黄","#D2A36C",35,2,"芒种","Grain_in_Beard_",20,40,60,0,0.644479681970582,0.366252595598839,0.149959789810609,32.3529411764706,0.485714285714286,0.823529411764706,70.1628745863682,36.6962727215534,73.2055942220032,70.1628745863682,55.0478235967323,50.0980436945435,32.3529411764706,0.53125,0.623529411764706
139,"金埒","#BE9457",35,3,"芒种","Grain_in_Beard_",30,45,70,0,0.514917665376521,0.296138270798321,0.0953074666309647,35.5339805825243,0.542105263157895,0.745098039215686,64.0126653375974,38.955143127663,77.4420869117931,64.0126653375974,54.7538677164013,53.6383370129171,35.5339805825243,0.44206008583691,0.543137254901961
140,"雌黄","#B4884D",35,4,"芒种","Grain_in_Beard_",35,50,75,0,0.456411023180405,0.246201326707835,0.0742135683801496,34.3689320388349,0.572222222222222,0.705882352941177,59.7524948683244,39.1205969788163,75.2476629847912,59.7524948683244,54.4127443390232,51.1925276989653,34.3689320388349,0.407114624505929,0.503921568627451
141,"曾青","#535164",36,1,"芒种","Grain_in_Beard_",75,70,50,10,0.0865004620365498,0.0822827071298148,0.127437680435647,246.315789473684,0.19,0.392156862745098,35.2893325375205,11.895305947634,295.925300109325,35.2893325375205,14.623064341294,269.7401508953,246.315789473684,0.104972375690608,0.354901960784314
142,"䒌靘","#454659",36,2,"芒种","Grain_in_Beard_",80,75,55,15,0.0595112381629812,0.0612460542316176,0.0998987282471139,237,0.224719101123596,0.349019607843137,30.3192962616623,12.1503203297396,290.524431617038,30.3192962616623,14.8128622912329,264.063465984562,237,0.126582278481013,0.309803921568627
143,"璆琳","#343041",36,3,"芒种","Grain_in_Beard_",85,85,65,30,0.0343398068086822,0.0295568344378088,0.0528606470231802,254.117647058824,0.261538461538461,0.254901960784314,20.9255924317261,11.6757217856596,301.03340815267,20.9255924317261,11.5350338206603,274.525267535579,254.117647058824,0.150442477876106,0.22156862745098
144,"瑾瑜","#1E2732",36,4,"芒种","Grain_in_Beard_",90,85,70,45,0.012983032342173,0.0202885630566524,0.0318960330730115,213,0.4,0.196078431372549,15.2613268815377,8.46338851027196,266.078457358649,15.2613268815377,8.72305484177882,244.308641374963,213,0.25,0.156862745098039
145,"赩炽","#CB523E",37,1,"夏至","Summer_Solstice",20,80,75,0,0.597201788363763,0.0843762115441488,0.0481718242268894,8.51063829787234,0.694581280788177,0.796078431372549,50.7837633183459,59.1232950162173,37.5555092711694,50.7837633183459,98.6612248689056,17.2740530576582,8.51063829787234,0.575510204081632,0.519607843137255
146,"石榴裙","#B13B2E",37,2,"夏至","Summer_Solstice",35,90,90,0,0.439657173840919,0.0437350292569735,0.0273208916390749,5.95419847328244,0.740112994350282,0.694117647058824,42.2696578233606,58.2437927373926,35.9089450496187,42.2696578233606,94.296690920228,15.2068319939927,5.95419847328245,0.587443946188341,0.437254901960784
147,"朱湛","#95302E",37,3,"夏至","Summer_Solstice",50,95,95,0,0.300543794415776,0.0295568344378088,0.0273208916390749,1.16504854368931,0.691275167785235,0.584313725490196,35.4053778476149,48.9288407082155,30.5369213783523,35.4053778476149,76.4035951715953,12.786284193933,1.16504854368932,0.528205128205128,0.382352941176471
148,"大繎","#822327",37,4,"夏至","Summer_Solstice",55,100,100,10,0.223227957316809,0.0168073757528874,0.0202885630566524,357.473684210526,0.730769230769231,0.509803921568627,29.652954965047,45.9250844380012,27.798318150593,29.652954965047,68.518169347953,10.9126153704625,357.473684210526,0.575757575757576,0.323529411764706
149,"月魄","#B2B6B6",38,1,"夏至","Summer_Solstice",35,25,25,0,0.445201194516228,0.467783796112159,0.467783796112159,180,0.0219780219780221,0.713725490196078,73.7385579965605,1.48032921317068,199.13174417792,73.7385579965605,2.30068905330786,192.032889358462,180,0.0266666666666668,0.705882352941176
150,"不皂","#A7AAA1",38,2,"夏至","Summer_Solstice",40,30,35,0,0.386429433787049,0.401977779832196,0.356400144145944,79.9999999999999,0.0529411764705882,0.666666666666667,69.1393275805086,5.07384769068412,122.763913419052,69.1393275805086,6.7384216841563,100.474359005681,79.9999999999999,0.0502793296089385,0.649019607843137
151,"雷雨垂","#7A7B78",38,3,"夏至","Summer_Solstice",60,50,50,0,0.194617830441576,0.198069319559949,0.187820772300678,79.9999999999999,0.0243902439024391,0.482352941176471,51.4501052482081,1.79542179947311,122.913476528322,51.4501052482081,2.25067860358254,100.276171264067,79.9999999999999,0.0123456790123457,0.476470588235294
152,"石涅","#686A67",38,4,"夏至","Summer_Solstice",65,55,55,10,0.138431615032452,0.144128470858058,0.135633329655206,100,0.0283018867924529,0.415686274509804,44.5615317742496,1.98272832598383,134.538006874506,44.5615317742496,2.28705761487426,114.784148039611,100,0.014354066985646,0.409803921568627
153,"扶光","#F0C2A2",39,1,"夏至","Summer_Solstice",5,30,35,0,0.871367119198797,0.539479489012107,0.36130677978351,24.6153846153846,0.325,0.941176470588235,81.6859671929642,25.3355838862465,61.7641046645089,81.6859671929642,42.7873878633853,42.2420412288166,24.6153846153846,0.722222222222222,0.788235294117647
154,"椒房","#DB9C5E",39,2,"夏至","Summer_Solstice",15,45,65,0,0.708375779891687,0.332451536346179,0.111932427836906,29.76,0.570776255707762,0.858823529411765,69.2184448965502,44.7652178110842,67.8388058936198,69.2184448965502,67.2776664183746,44.0863103981429,29.76,0.634517766497462,0.613725490196078
155,"红友","#D9883D",39,3,"夏至","Summer_Solstice",15,55,80,0,0.69387176129199,0.246201326707835,0.0466650863368801,28.8461538461538,0.71889400921659,0.850980392156863,63.9178699711645,57.2282521954306,64.406474776302,63.9178699711645,82.8033907335498,38.5006588180065,28.8461538461538,0.672413793103448,0.545098039215686
156,"光明砂","#CC5D20",39,4,"夏至","Summer_Solstice",20,75,95,0,0.603827338855338,0.109461710778299,0.0144438435960925,21.2790697674419,0.843137254901961,0.8,52.7014356304456,66.7491356575599,52.3329485697444,52.7014356304456,100.302742356243,25.262866857831,21.2790697674419,0.728813559322034,0.462745098039216
157,"山矾","#F5F3F2",40,1,"夏至","Summer_Solstice",5,5,5,0,0.913098651793419,0.896269353374266,0.887923117881966,19.9999999999998,0.0122448979591837,0.96078431372549,95.9654886234091,0.869602192716204,55.8899002535144,95.9654886234091,1.56176800207415,40.8340769925338,19.9999999999998,0.130434782608696,0.954901960784314
158,"玉頩","#EAE5E3",40,2,"夏至","Summer_Solstice",10,10,10,0,0.822785754396284,0.783537791526194,0.768151147247507,17.1428571428573,0.0299145299145299,0.917647058823529,91.2693123760504,2.06329633470555,49.7297389366191,91.2693123760504,3.66365337490519,36.1544366537934,17.1428571428573,0.142857142857143,0.903921568627451
159,"二目鱼","#DFE0D9",40,3,"夏至","Summer_Solstice",15,10,15,0,0.737910408772731,0.745404209540387,0.69387176129199,68.5714285714285,0.03125,0.87843137254902,88.9268056546325,3.66498739979778,115.547939158677,88.9268056546325,5.28865384180432,91.951061950078,68.5714285714285,0.101449275362319,0.864705882352941
160,"明月珰","#D4D3CA",40,4,"夏至","Summer_Solstice",20,15,20,0,0.658374817279448,0.651405637419824,0.590618840919337,53.9999999999999,0.0471698113207548,0.831372549019608,84.4064257615711,4.74346005501792,105.32534495016,84.4064257615711,7.14113475145112,81.3396120699624,53.9999999999999,0.104166666666667,0.811764705882353
161,"骍刚","#F5B087",41,1,"小暑","Lesser_Heat_",0,40,45,0,0.913098651793419,0.434153636174749,0.242281122465555,22.3636363636364,0.448979591836735,0.96078431372549,77.4100619907874,37.0724856609382,56.6406386598838,77.4100619907874,61.9830886634113,36.4676803460323,22.3636363636364,0.846153846153846,0.745098039215686
162,"赪霞","#F18F60",41,2,"小暑","Lesser_Heat_",0,55,60,0,0.879622396887832,0.274677312060385,0.116970667758511,19.448275862069,0.601659751037344,0.945098039215686,68.8922869426785,52.2447839238846,51.0486388944268,68.8922869426785,86.1930134607164,29.288358501411,19.448275862069,0.838150289017341,0.66078431372549
163,"赪尾","#EF845D",41,3,"小暑","Lesser_Heat_",0,60,60,0,0.863157213454102,0.230740048524349,0.109461710778299,16.027397260274,0.610878661087866,0.937254901960784,66.2504203964826,54.0841883979314,46.0401507148004,66.2504203964826,90.8772387000067,25.2372181108655,16.027397260274,0.820224719101124,0.650980392156863
164,"朱柿","#ED6D46",41,4,"小暑","Lesser_Heat_",0,70,70,0,0.846873231509858,0.15292615199615,0.0612460542316176,14.0119760479042,0.70464135021097,0.929411764705882,61.1236008651984,64.9670977562255,43.7878256900909,61.1236008651984,108.89972594601,21.4481843322172,14.0119760479042,0.822660098522168,0.601960784313726
165,"天球","#E0DFC6",42,1,"小暑","Lesser_Heat_",15,10,25,0,0.745404209540387,0.737910408772731,0.564711505704929,57.6923076923077,0.116071428571429,0.87843137254902,88.3046560080663,12.9891047788635,107.448293434456,88.3046560080663,19.0490072516454,84.1330117291814,57.6923076923077,0.295454545454545,0.827450980392157
166,"行香子","#BFB99C",42,2,"小暑","Lesser_Heat_",30,25,40,0,0.520995573204354,0.48514994005607,0.332451536346179,49.7142857142857,0.183246073298429,0.749019607843137,74.93537273381,15.7460856875332,100.029992608633,74.93537273381,22.920278026149,76.8491079361313,49.7142857142857,0.214723926380368,0.680392156862745
167,"王刍","#A99F70",42,3,"小暑","Lesser_Heat_",40,35,60,0,0.396755230725627,0.34670405635503,0.162029375639111,49.4736842105263,0.337278106508876,0.662745098039216,65.2804654773773,26.148023746478,98.0375084675743,65.2804654773773,35.4041691172438,75.5532480671095,49.4736842105263,0.248908296943231,0.550980392156863
168,"荩箧","#877D52",42,4,"小暑","Lesser_Heat_",55,50,75,0,0.242281122465555,0.205078736390317,0.0843762115441488,48.6792452830189,0.392592592592593,0.529411764705882,52.3176637151741,25.0061094511791,96.6555623074686,52.3176637151741,31.8911465553534,74.2559990548553,48.6792452830189,0.244239631336405,0.425490196078431
169,"赤灵","#954024",43,1,"小暑","Lesser_Heat_",45,85,100,10,0.300543794415776,0.0512694583740432,0.0176419544883841,14.8672566371681,0.758389261744966,0.584313725490196,38.1734988978099,47.9718182771538,44.9499146310817,38.1734988978099,70.9516952965503,21.6308909905222,14.8672566371681,0.610810810810811,0.362745098039216
170,"丹秫","#873424",43,2,"小暑","Lesser_Heat_",50,90,100,15,0.242281122465555,0.0343398068086822,0.0176419544883841,9.6969696969697,0.733333333333333,0.529411764705882,33.4264489821421,44.4383073171158,39.0002071704878,33.4264489821421,65.528918887174,17.9498030660385,9.6969696969697,0.578947368421053,0.335294117647059
171,"木兰","#662B1F",43,3,"小暑","Lesser_Heat_",60,90,100,30,0.132868321553818,0.0241576324485048,0.0137020830472897,10.1408450704225,0.696078431372549,0.4,25.7201845725534,32.8190150136918,38.7549202812498,25.7201845725534,43.866222921282,19.0420400727196,10.1408450704225,0.533834586466165,0.26078431372549
172,"麒麟竭","#4C1E1A",43,4,"小暑","Lesser_Heat_",70,95,100,40,0.0722718506823175,0.012983032342173,0.0103298230296269,4.8,0.657894736842105,0.298039215686275,18.0988015858441,25.2514760786738,31.9489102405118,18.0988015858441,29.5331371832329,15.4438453370131,4.8,0.490196078431373,0.2
173,"柔蓝","#106898",44,1,"小暑","Lesser_Heat_",85,50,20,10,0.00518151670233839,0.138431615032452,0.313988713375718,201.176470588235,0.894736842105263,0.596078431372549,41.6519202587946,33.4330548435855,259.47335237895,41.6519202587946,53.6837650055581,240.912055208774,201.176470588235,0.80952380952381,0.329411764705882
